additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Highfield, Old Park Road, Leeds, West Yorkshire","Added on 23/12/2024
 by Fine & Country, Moortown",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 23/12/2024,"This home offers an exceptional combination of privacy, tranquillity, and family living. Ideally located within walking distance of Roundhay High School, and Roundhay Park, this remarkable property with soaring ceilings and a wealth or original features is set amidst stunning grounds perfect for ...",,https://www.rightmove.co.uk/properties/156181433#/?channel=RES_BUY,1750000,156181433,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/156181433#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/152585705/253205_33365153_DOC_02_0019.pdf""]","Park Lane, Rothwell, Leeds","Reduced on 26/12/2024
 by Monroe Estate Agents, Boston Spa",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 26/12/2024,Welcome to the epitome of luxurious living! Nestled in the heart of Rothwell.,,https://www.rightmove.co.uk/properties/152585705#/?channel=RES_BUY,1700000,152585705,5320sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/152585705#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Burley Lane, Menston, Ilkley, West Yorkshire","Added on 10/02/2025
 by Fine & Country, Moortown",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 10/02/2025,"Welcome to this truly stunning detached five bedroom home, located in a highly sought after location, in the heart of Menston. This exceptional property offers a perfect blend of modern amenities and traditional charm and is within walking distance to all the excellent local amenities.",,https://www.rightmove.co.uk/properties/158030708#/?channel=RES_BUY,1700000,158030708,3649sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/158030708#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]",Leeds HMO Portfolio,"Added on 08/01/2025
 by HMO Sales Expert, Bournemouth",0,25,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 08/01/2025,"This 25-unit HMO portfolio in Leeds' high-demand areas of Headingley and Hyde Park generates £157,803 annually with a 9.28% gross yield. Fully tenanted by students near universities and amenities, it offers low vacancy rates, turnkey management, excellent transport links, and long-term growth pot...",,https://www.rightmove.co.uk/properties/156632240#/?channel=RES_BUY,1700000,156632240,,for-sale,,Leasehold (40 years),40 years,h,https://www.rightmove.co.uk/properties/156632240#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/281k/280472/154572302/280472_33438060_DOC_02_0005.pdf""]","Penthouse, Sandmoor View, Alwoodley Lane","Added on 14/10/2024
 by Land & New Homes, Alwoodley",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/10/2024,"Sandmoor View is a BESPOKE collection of just 5 apartments in THE MOST HIGHLY SOUGHT AFTER suburb of Alwoodley. Monroe are pleased to introduce to market a Penthouse 3 bedroom apartment which offers 2,559 Sqft of internal accommodation and over 400 sqft of exclusive terrace, occupying the entire ...",,https://www.rightmove.co.uk/properties/154572302#/?channel=RES_BUY,1695000,154572302,2535sq. ft,for-sale,,Freehold,,penth,https://www.rightmove.co.uk/properties/154572302#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/156267641/253205_33478812_DOC_02_0007.pdf""]","Castlestead, Pine Tree Avenue, Boston Spa","Added on 26/12/2024
 by Monroe Estate Agents, Boston Spa",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/12/2024,Do you want to be the king of the castle? Then this is the house for you!,,https://www.rightmove.co.uk/properties/156267641#/?channel=RES_BUY,1650000,156267641,3953sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/156267641#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Wetherby Road, Bardsey, LS17","Added on 15/07/2024
 by Furnell Residential, Leeds",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 15/07/2024,An extremely rare opportunity to acquire this substantial five-bedroom family home which extends to over 4800 sqft and is set within the heart of Bardsey village.,,https://www.rightmove.co.uk/properties/150264020#/?channel=RES_BUY,1650000,150264020,4800sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/150264020#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/150490985/228986_33249283_DOC_02_0029.pdf""]","Upper Basinghall Street, Leeds","Added on 22/07/2024
 by Monroe Estate Agents, Alwoodley",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 22/07/2024,"Exciting turnkey investment opportunity to acquire an LS1 Freehold property which consists of 6 x 1 bedroom apartments, finished to boutique hotel standard and providing a managed income of of net £160,000. Utilised as serviced apartments these properties come complete with furnishings.",,https://www.rightmove.co.uk/properties/150490985#/?channel=RES_BUY,1600000,150490985,,for-sale,,Leasehold (20 years),20 years,apa,https://www.rightmove.co.uk/properties/150490985#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Wigton Lane, Alwoodley, Leeds, West Yorkshire","Reduced on 23/10/2024
 by Fine & Country, Moortown",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 23/10/2024,**NO CHAIN** Impressive family home situated in the heart of Alwoodley. This wonderful home is set in south facing grounds and has the added advantage of a one bedroom annex.,,https://www.rightmove.co.uk/properties/149033420#/?channel=RES_BUY,1600000,149033420,4994sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/149033420#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/152675855/228986_33384403_DOC_02_0035.pdf""]","Highwood, Millfield Farm","Reduced on 26/12/2024
 by Monroe Estate Agents, Alwoodley",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 26/12/2024,"Highwood is an exclusive and prestigious property, located within a private, gated development of just four homes, nestled in a semi-rural setting between Alwoodley and Harewood. This exceptional stone-built, detached barn conversion, offered exclusively through Monroe, boasts stunning grounds an...",,https://www.rightmove.co.uk/properties/152675855#/?channel=RES_BUY,1600000,152675855,4851sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/152675855#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/152138087/253205_33193748_DOC_02_0006.pdf""]","Helmsley Farm Barn, Boston Spa","Reduced on 28/11/2024
 by Monroe Estate Agents, Boston Spa",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 28/11/2024,"Fabulous barn conversion with five bedrooms, open plan kitchen-dining-living room, formal lounge, and cinema room in the sought-after village of Boston Spa. To book your viewing call Monroe!",,https://www.rightmove.co.uk/properties/152138087#/?channel=RES_BUY,1599999,152138087,4316sq. ft,for-sale,,Leasehold (20 years),20 years,ba,https://www.rightmove.co.uk/properties/152138087#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Airedale Walk,
Leeds,
LS9 0FH","Reduced on 14/02/2025
 by Evans Homes",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 14/02/2025,"A stunning four-bedroom home, the Sowerby benefits from an impressive exterior, along with a spacious open-plan kitchen, dining, and family area. Across two floors, upstairs there are four bedrooms, providing two en suites and a family bathroom.",,https://www.rightmove.co.uk/properties/157464146#/?channel=RES_BUY,449500,157464146,,for-sale,,Leasehold (70 years),70 years,detached h,https://www.rightmove.co.uk/properties/157464146#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/248k/247466/146689559/247466_33020654_DOC_02_0025.pdf""]","Boston Lodge, Boston Spa, Nr Wetherby","Added on 11/04/2024
 by GSC Grays, Boroughbridge",0,0,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 11/04/2024,"An impressive detached Georgian building extending overall to some 7300 square feet, currently used as impressive company headquarters, and ideally suited for residential purposes. Enjoying a prominent position within walking distance of extensive facilities in a much-admired village near Wetherb...",,https://www.rightmove.co.uk/properties/146689559#/?channel=RES_BUY,1500000,146689559,7300sq. ft,for-sale,,Leasehold (40 years),40 years,Not specified,https://www.rightmove.co.uk/properties/146689559#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=COM_BUY"", ""#/floorplan?channel=COM_BUY""]","Wike Ridge Lane, Leeds, West Yorkshire","Marketed by Beadnall & Copley, Wetherby",0,0,,,GB,GBP,,"An incredibly rare and unique development opportunity for a purchaser to create their very own family home from new. Full planning permission has been granted (planning reference : 24/06560/FU ) for the construction of a five bedroom, five bathroom detached home circa 6000sqft being set over thre...",,https://www.rightmove.co.uk/properties/156461105#/?channel=COM_BUY,1500000,156461105,6000sq. ft,for-sale,,,,Not specified,https://www.rightmove.co.uk/properties/156461105#/?channel=COM_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","East Wing, Gledhow House, Gledhow Lane, Leeds, West Yorkshire","Added on 07/02/2025
 by Fine & Country, Moortown",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 07/02/2025,"This truly stunning semi-detached four-bedroom home is a rare gem, blending exceptional period charm with modern luxury, all set within approximately one acre of beautifully landscaped grounds.",,https://www.rightmove.co.uk/properties/157938077#/?channel=RES_BUY,1500000,157938077,3229sq. ft,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/157938077#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/153256916/228986_33397090_DOC_02_0010.pdf""]","High Field House, Guiseley","Added on 02/10/2024
 by Monroe Estate Agents, Alwoodley",0,7,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 02/10/2024,"A vast estate featuring two impressive residences, located just a short distance from Guiseley, set in an idyllic position boasting breath-taking, panoramic views over the Yorkshire Dales.",,https://www.rightmove.co.uk/properties/153256916#/?channel=RES_BUY,1500000,153256916,6701sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/153256916#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/56k/55457/152023853/55457_101606003193_DOC_00_0000.pdf"", ""https://media.rightmove.co.uk/56k/55457/152023853/55457_101606003193_DOC_01_0000.pdf"", ""https://media.rightmove.co.uk/56k/55457/152023853/55457_101606003193_DOC_02_0000.pdf""]","NEWBRY 14 WAYSIDE CRESCENT, SCARCROFT, LS14 3BD","Added on 04/09/2024
 by Thomlinsons, Wetherby",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 04/09/2024,"An outstanding detached family house which has undergone some refurbishment and offering superb spacious accommodation in this highly convenient and sought after location. Entrance Hall, Cloakroom, Sitting Room, Dining Room, Family Room, Large Breakfast Kitchen with Dining area, Utility Room, Fi...",,https://www.rightmove.co.uk/properties/152023853#/?channel=RES_BUY,1500000,152023853,,for-sale,,Leasehold (55 years),55 years,detached h,https://www.rightmove.co.uk/properties/152023853#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Stone Mill, Tarn Lane, Scarcroft, Leeds, West Yorkshire","Added on 31/01/2025
 by Fine & Country, Moortown",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 31/01/2025,Fine & Country are delighted to offer this exemplary home to the market; Stone Mill is a four bedroom detached home set within generous gardens in a beautiful semi-rural setting.,,https://www.rightmove.co.uk/properties/157634561#/?channel=RES_BUY,1500000,157634561,2974sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/157634561#/?channel=RES_BUY,
